"转债代码","转债名称","交易日期","开盘价","最高价","最低价","最新价","涨跌幅","5日涨跌幅","正股名称","正股最高价","正股最低价","正股最新价","正股涨跌幅","正股5日涨跌幅","成交量(手)","成交额(万)","年化波动率","正股年化波动率","股息率","转股价值","转股溢价率","理论转股溢价率","修正转股溢价率","纯债价值","纯债溢价率","期权价值","理论价值","理论偏离度","双低","剩余规模(亿)","剩余市值(亿)","换手率","市净率","市盈率_ttm","市销率_ttm","正股流通市值(亿)","正股总市值（亿）","资产负债率","转债市占比","上市天数","转股截止日","剩余年限","到期收益率(税前)","强赎触发比例","外部评级","三方评级","企业类型","地域","一级行业","二级行业","三级行业","转股溢价率_得分","收盘价_得分","赎回状态","总分","排名"
"127104.SZ","姚记转债","2024-05-20","142.5","144.4","142.1","143.5","0.003503521003643373","0.0013257972920650563","姚记科技","24.24","23.4","24.02","0.013502109704641274","0.0037609696315454855","19674.2","2818.8248912999998","0.7431937919675031","0.5594400417263131","0.010399","111.56525777984207","0.28624271440466287","0.14184689557694402","0.14439581882771885","81.36020627151757","0.7637615067138321","61.626752090199645","142.9869583617172","0.0035752030542355318","172.1242714404663","5.8313","8.3679155","0.0336861060714583","2.9329","19.2214","2.4141","79.41689652","98.98660976","0.337536094123818","0.08453583287970565","85","2030-01-24","5.6876712328767125","-0.030067464805307063","1.3","A+","8+","民营企业","上海","互联网","互联网服务","其他互联网服务","361","40","未到转股期","401","481"
"127091.SZ","科数转债","2024-05-20","118.5","119.25","118.121","119.25","0.006991944064447475","0.011476118994425688","科华数据","25.25","24.84","25.06","0.0003992015968063978","-0.02566096418681396","6909.1","821.0684814","0.3529139064291211","0.4177361123329024","0.0019950000000000002","72.28151139313526","0.6497994812450123","0.5606404730596467","0.0891590081853656","101.0013156444522","0.18067768958364216","21.834382045156715","122.83569768960892","-0.030068743728376646","184.22994812450122","14.920105","17.7922252125","0.004614759939207351","2.7107","26.4346","1.4763","100.44759629","115.66917887","0.5946453510229721","0.15381993186358306","252","2029-08-22","5.263013698630137","-0.005171038187782519","1.3","AA","7","民营企业","福建","电气设备","电源设备","储能设备","177","223.5","0/15 | 30","400.5","482"
"118037.SH","上声转债","2024-05-20","114.599","115.69","114.56","115.443","0.006495318139810635","0.03391667268625986","上声电子","29.67","28.95","29.1","-0.002741603838245288","0.015352407656515465","11118","1281.3376","0.838659925896403","0.5438018754702634","","60.81504702194358","0.8982637628865977","0.8373407350051023","0.060923027881495395","83.90837040211338","0.3758222147178343","21.793611637846148","105.70198203995952","0.0843794596471027","205.26937628865977","5.199480446","6.00243621127578","0.021346959049609954","3.5108","24.8275","1.884","46.56001164","46.56001164","0.5292142366993123","0.1289182712772144","294","2029-07-05","5.131506849315069","0.0016432979129393165","1.3","A+","8","民营企业","江苏","交运设备","汽车","汽车零部件","100","300","0/15 | 30","400","483"
"123054.SZ","思特转债","2024-05-20","139","140.223","138.333","139.33","0.002381312095770527","-0.02293127626774183","思特奇","10.8","10.53","10.63","-0.0037488284910964786","0.011417697955954598","32425","4523.593025","0.3903945395994023","0.75144267191363","0.0007430000000000001","107.48230535894844","0.296306396989652","0.16362697501562695","0.13267942197402505","110.45690464860752","0.26139692618804955","47.718206883806936","158.17511153241446","-0.13525523241523318","168.96063969896522","1.67252","2.330322116","0.1941187870097869","2.2977","158.3134","3.9853","29.242753379999996","35.20478064","0.3605879943244708","0.06619334288230919","1415","2026-06-09","2.0575342465753423","-0.07443176651667391","1.3","AA-","8","民营企业","北京","信息技术","计算机软件","其他软件服务","350","50","公告不强赎","400","484"
"123101.SZ","拓斯转债","2024-05-20","111.35","113.854","111.35","112.986","0.01469241131567145","0.022349705065429326","拓斯达","13.28","13","13.14","-0.006802721088435382","0.03546099304475536","21189.1","2392.3964335","0.10660337218759273","0.5327432735728851","0.005384","50.22935779816514","1.2494016438356166","1.21265644036281","0.03674520347280663","105.94384984879161","0.06647058947979811","8.2067035551301","114.15055340392172","-0.010307059316390754","237.92616438356168","6.697497","7.56723396042","0.031615203732477386","2.374","52.6866","1.1741","37.52098079","55.82269142999999","0.6421430263097804","0.13555838614318855","1149","2027-03-09","2.8054794520547945","0.0010059071645154988","1.3","AA","8+","民营企业","广东","机械设备","机器人","工业机器人","56","344","0/15 | 30","400","485"
"113621.SH","彤程转债","2024-05-20","124.6","125.81","124.2","125.765","0.012282777549722734","0.006981976593171568","彤程新材","28.8","27.97","28.1","-0.0074178735429175635","-0.011954992925386154","10843","1359.6066","0.20408828253658315","0.4184709733876386","0.002829","86.59476117103236","0.4523395907473309","0.339792298944659","0.11254729180267187","106.2802319919699","0.18333388667708483","20.522804995197966","126.80303698716787","-0.008253782746931781","170.99895907473308","5.3648852604","6.747147947742061","0.020150834256643116","4.9518","36.0046","5.5075","166.9340249","168.55291536000001","0.532361446446948","0.040029850170976364","1184","2027-01-25","2.6876712328767125","-0.03870947441469982","1.3","AA","7","外资企业","上海","基础化工","化学原料","其他化学原料","267","130","0/15 | 30","397","486"
"123176.SZ","精测转2","2024-05-20","126.7","128.855","126.618","128.8","0.01098901098901095","0.015700778387879533","精测电子","60","58.07","59.71","0.009126246408653005","0.05793763323266621","13132.3","1683.9878943999997","0.32424708788554346","0.5037168672978547","0.00492","92.51626898047722","0.3921875732708091","0.2762129563064587","0.11597461696435041","95.25867623033078","0.35210780893666804","39.30527330308423","134.563949533415","-0.044751160973719006","168.01875732708092","12.758785","16.433315080000003","0.010247402220441085","4.9898","135.8009","7.395","123.44207933","166.08434902","0.5468875055856524","0.09894559708345001","426","2029-03-01","4.786301369863014","-0.021420172150672084","1.3","AA-","7-","民营企业","湖北","机械设备","通用设备","仪器仪表","302","95","0/15 | 30","397","487"
"128070.SZ","智能转债","2024-05-20","126.7","127.587","126.7","127.35","0.002037909844127439","0.016360734254306397","智能自控","8.37","8.25","8.36","0.009661835748792313","0.03209876550062152","14192","1806.5811649999998","0.3709389742345567","0.5511739388294871","0.003939","89.50749464668094","0.4227858851674642","0.30687279996329053","0.11591308520417365","107.09377509325847","0.18914474617317545","17.574613849458412","124.66838894271689","0.021057016547177954","169.62858851674642","2.289308","2.915433738","0.06196611987619112","2.5896","28.021","2.7599","19.45149958","29.550110979999996","0.5016940604835942","0.09866066966629038","1764","2025-07-01","1.1178082191780823","-0.09590711938535637","1.3","A+","8-","民营企业","江苏","机械设备","通用设备","仪器仪表","281","109.5","0/15 | 30","390.5","488"
"123239.SZ","锋工转债","2024-05-20","125.5","128.1","125","127.35","0.016612250437059384","-0.02366659753568312","恒锋工具","22.43","22.16","22.28","-0.00044863167339603827","0.009057971040401291","79799.8","10110.691134","0.7086657157383924","0.44302499198856776","0.006508000000000001","89.29859719438879","0.426114228007181","0.3091237097326648","0.11699051827451623","80.59346521478656","0.5801529275432491","36.05975590663408","116.65322112142064","0.08399512272147114","169.96142280071808","6.2","7.8957","0.12805313188191042","2.6743","26.0367","6.3666","30.4560076","36.91334381","0.3222667926596355","0.21389825968193693","89","2030-01-18","5.671232876712328","-0.010733118924210732","1.3","A+","8+","民营企业","浙江","机械设备","通用设备","机床设备","279","109.5","未到转股期","388.5","489"
"128135.SZ","洽洽转债","2024-05-20","114.797","116.084","114.711","115.6","0.007521549282271556","-0.010519648345392985","洽洽食品","35.87","34.55","34.9","-0.010209869540555805","-0.04670854948224923","25009.6","2894.1881618","0.06711692409987613","0.3001046867999153","0.028588","59.986249570299066","0.9271083094555874","0.8619750619249652","0.06513324753062222","111.78157030899834","0.03415974279522427","2.9584272421201265","114.73999755111846","0.00743946755087832","208.31083094555873","13.398554","15.488728423999998","0.018685769952008557","3.1611","20.4493","2.4267","176.94251035","176.9438191","0.39233661517096496","0.08753472431408596","1280","2026-10-19","2.419178082191781","0.00976631906128779","1.3","AA","6","民营企业","安徽","食品饮料","食品","食品综合","88","295","0/15 | 30","383","490"
"123038.SZ","联得转债","2024-05-20","134.999","135.844","134.7","135.511","0.006102948273429831","0.011276119411654184","联得装备","24.18","23.54","23.95","0.005457598656591012","0.04768153999496971","11990.4","1623.5632905999998","0.2738075861215445","0.604057799048436","0.004175","99.95826377295492","0.3556758079331941","0.21289858265435113","0.14277722527884296","104.83031776226434","0.2926699345442578","30.89002434860384","135.7203421108682","-0.0015448348168649595","171.07858079331942","1.471317","1.9937963798699998","0.08143074724139382","2.5413","23.3996","3.3029","26.8084634","42.57072264","0.45274946082670686","0.04683491978115032","1581","2025-12-24","1.6","-0.09817029618713644","1.3","A+","8","民营企业","广东","机械设备","专用设备","其他专用机械","321","59","公告不强赎","380","491"
"123195.SZ","蓝晓转02","2024-05-20","123.927","124.432","123.572","124","0.0005890564606583215","-0.0008219045571744577","蓝晓科技","50.82","48.93","49.47","-0.013559322033898313","-0.03604832396046487","2849.5","353.5889225","0.14884882768533128","0.41009678512518677","0.008611","80.84654355286813","0.5337699615928844","0.4154799799465725","0.11828998164631188","88.6409480798356","0.39890200506788154","25.492041161719257","114.13298924155485","0.07957266740681568","177.37699615928844","5.459909","6.77028716","0.005222657682661721","7.2887","33.2086","9.5393","150.45214287000002","249.82917371","0.3783453501555605","0.027099665981599505","379","2029-04-16","4.912328767123288","-0.005076034579336912","1.3","A+","6","民营企业","陕西","基础化工","化学制品","其他化学制品","221","154","0/15 | 30","375","492"
"113625.SH","江山转债","2024-05-20","115","115.571","113.601","114.536","-0.0010291834563119773","0.015417076753905024","江山欧派","29.1","27.65","27.94","-0.04150943396226403","0.22597630668503066","16870","1928.0255","0.10661427724859954","0.4470936475897032","0.054661","50.76308139534884","1.2562854115962776","1.1902235879734766","0.066061823622801","109.35051345448431","0.047420779123036105","6.364956202980522","115.71546965746484","-0.010297807304819662","240.16454115962776","5.82543","6.6722145048","0.028896335671057576","3.238","13.7424","1.3443","49.50204512","49.50204512","0.6141834518909707","0.1347866434331269","1055","2027-06-10","3.0602739726027397","0.0241576022992681","1.3","AA-","8","民营企业","浙江","轻工制造","家具","家具制造","55","316","0/15 | 30","371","493"
"128074.SZ","游族转债","2024-05-20","114.84","115.65","114.741","115.459","0.005845558769209447","0.005740418131032099","游族网络","9.42","9.15","9.29","0.0010775862068965747","-0.00428724533080338","10262.4","1183.313556","0.22101066254801777","0.5420946101357974","0","54.74366529169122","1.1090842088266952","1.0354969907026303","0.07358721812406488","113.38079294641793","0.018329445398783006","4.3479098010117765","117.72870274742971","-0.01965808423275539","226.36742088266953","6.821036","7.8754999552400005","0.015025249986988787","1.8854","129.5041","5.7239","84.95470418000001","85.08627845","0.23950117286564734","0.09255898951871483","1674","2025-09-22","1.3452054794520547","0.0087400690957172","1.3","AA","7+","民营企业","福建","互联网","互联网服务","游戏娱乐","70","299","0/15 | 30","369","494"
"113577.SH","春秋转债","2024-05-20","125.6","126.033","124.572","125.43","-0.002060641742714031","0.0035684567714142634","春秋电子","8.98","8.72","8.84","0","0.07281553456139833","26216","3286.0004","0.23804999605539098","0.5635998360807577","0.011076999999999998","83.00469483568075","0.5111193438914028","0.38526525609585716","0.12585408779554563","106.65033492545075","0.17608632066346863","20.972566891923996","127.62290181737475","-0.01748307276867367","176.5419343891403","1.7771900955000002","2.22912953678565","0.14741181908783693","1.488","55.2473","1.1179","38.81143426","38.81143426","0.5284999582157596","0.05743486627813302","1469","2026-04-13","1.9013698630136986","-0.04740539763226648","1.3","AA-","7","民营企业","江苏","电子设备","电子设备制造","电子设备制造","231","137","0/15 | 30","368","495"
"123230.SZ","金钟转债","2024-05-20","123.119","123.76","122.686","122.998","-0.0023360316662069947","0.012796021392244006","金钟股份","22.67","22.34","22.46","-0.005314437555358653","0.015370705380503225","20311.3","2501.3908901","1.0703506597215544","0.5887544341730522","0.005317","77.36823975198071","0.5897737934105076","0.46924357138064304","0.12053022202986458","74.68576265527614","0.6468734552222033","36.680571154930824","111.36633381020695","0.09456792947684556","181.97537934105077","3.499973","4.30489679054","0.05810571104972366","2.5004","23.8693","2.4043","7.101204249999999","23.94620425","0.34693923742144345","0.17977366039296186","172","2029-11-08","5.476712328767123","-0.002588722085177485","1.3","A","8","民营企业","广东","交运设备","汽车","汽车零部件","197","168","0/15 | 30","365","496"
"113646.SH","永吉转债","2024-05-20","139.05","141.952","138.602","139.838","0.009238008631764272","0.03150471733504112","永吉股份","8.53","8.03","8.38","0.032019704433497775","0.06751592374361737","57773","8118.4688","0.184690751692856","0.43982992860818687","0.029769999999999998","101.45278450363197","0.3783554653937946","0.20205309291092619","0.17630237248286842","96.20539877310482","0.4535358907435152","37.366421721284155","133.571820494389","0.04481027693195705","177.67354653937946","1.3815600216","1.931945903005008","0.42022236685676784","3.2268","32.0709","4.0538","34.98896506","35.19440914","0.3563962674548575","0.054893545600379644","735","2028-04-13","3.904109589041096","-0.054912318491407736","1.3","AA-","8+","民营企业","贵州","轻工制造","造纸印刷","包装印刷","313","49","0/15 | 30","362","497"
"123238.SZ","卡倍转02","2024-05-20","152.2","157.05","152.2","154.326","0.0086666666666666","-0.0029782861227561908","卡倍亿","47.99","45.61","47.7","0.0380848748639826","0.07869742225314313","141777.8","21965.9096966","0.8041090436548244","0.4241631039255747","0.006975","115.13396089790008","0.3404038113207546","0.12519820654888283","0.21520560477187176","81.21036856001149","0.9003238470215627","53.67117935004049","134.88154791005198","0.12599595719417345","188.36638113207545","5.29","8.1638454","0.26906327374352285","3.3728","24.4201","1.2145","15.9638005","42.39606957","0.5752960102505833","0.19256137379717958","110","2030-01-10","5.64931506849315","-0.044321783974950846","1.3","A+","8","民营企业","浙江","交运设备","汽车","汽车零部件","328","25","未到转股期","353","498"
"127051.SZ","博杰转债","2024-05-20","115.37","116.403","114.6","116","0","0.056947608329314114","博杰股份","34.78","32.5","32.86","-0.01734449760765544","0.09205716218421522","41215.8","4762.353613","0.1977710992083686","0.5693927262073202","0","53.09419938600743","1.1847961046865492","1.0970092655136061","0.08778683917294305","104.69947357215901","0.10793298229959736","13.200826444603775","117.90030001676278","-0.016381896696230802","234.47961046865493","5.25596","6.0969136","0.07811089225538641","2.9164","","4.6302","23.75889428","45.6556564","0.39457962830212157","0.13354125382807988","886","2027-11-16","3.495890410958904","0.01020812202601076","1.3","AA-","8+","民营企业","广东","机械设备","专用设备","其他专用机械","63","287","0/15 | 30","350","499"
"123145.SZ","药石转债","2024-05-20","114.299","114.61","114","114.381","0.0005335899230232144","0.015817051568987717","药石科技","33.36","32.71","33.23","0.010337488598358036","-0.021783926586082192","22476.4","2567.1212633","0.11286520446780138","0.45023060175510166","0.003009","40.803045186640475","1.80324665663557","1.6863904746725482","0.11685618196302183","103.57600724732634","0.10431945621221628","5.035006545107626","108.61101379243397","0.05044532053021078","294.705665663557","11.493933","13.14687550473","0.019526474274259294","2.4139","35.0883","3.8592","55.9770379","66.34856585","0.42057721662239705","0.19814860104817172","734","2028-04-19","3.9205479452054797","-0.0001840107867349664","1.3","AA","6-","民营企业","江苏","医药生物","生物医药","生物医药","29","320","0/15 | 30","349","500"
"128117.SZ","道恩转债","2024-05-20","114.33","114.94","114.33","114.789","0.0018240530633619745","0.004330936008754893","道恩股份","12.15","11.93","12.08","0.009189640768588081","0.036020583353123525","3204","367.67413700000003","0.05225894058466504","0.3518633360687325","0.005792","43.281977785739876","1.6521200248344372","1.5463009961374472","0.10581902869699","112.18941832752436","0.023171362426414044","0.8403964562593229","113.02981478378369","0.015325381493142332","280.0010024834437","3.582531","4.11235150959","0.008940727370765468","1.8285","38.4717","1.1518","47.14104624","54.12213465","0.39902112439233667","0.0759828032686438","1401","2026-07-01","2.117808219178082","0.027787636334491023","1.3","AA-","7-","民营企业","山东","基础化工","化学制品","塑料制品","35","310","0/15 | 30","345","502"
"128072.SZ","翔鹭转债","2024-05-20","114.3","115.149","114.167","114.79","0.007982016315276619","0.0012211077390669178","翔鹭钨业","6.69","6.34","6.65","0.06230031948881809","0.048895899385212216","13817","1584.932231","0.10239781557464096","0.4425897838051641","0","43.92338177014531","1.6134144360902258","1.511989411359976","0.10142502473024972","104.28518732350433","0.10073158946254335","0.7179782535531147","105.00316557705744","0.08525859763866683","276.1314436090226","3.015935","3.4619917865000005","0.045780935621523605","2.4882","","0.9813","14.35993725","18.370041060000002","0.6259532478277321","0.1884585763958004","1709","2025-08-19","1.252054794520548","-0.01977972768818152","1.3","A+","8-","民营企业","广东","有色金属","稀有金属","钨","36","309","0/15 | 30","345","501"
"123232.SZ","金现转债","2024-05-20","120.5","122.881","120.044","121","0.005994396361792109","0.05125977429365092","金现代","6.7","6.38","6.65","0.0121765601217656","0.1525129990659677","49935.5","6061.1907739","0.7439898188155974","0.5199540046473525","0.00782","70.82002129925452","0.7085563909774437","0.5900514163279462","0.1185049746494975","83.23765195124946","0.45366906878712965","28.12124663976465","111.35889859101411","0.07967852404120568","191.85563909774436","2.0251","2.450371","0.24735808471043771","2.4097","165.6095","5.7406","20.63391094","28.6033125","0.19746236246981302","0.08566738555193563","154","2029-11-26","5.526027397260274","-0.00015249030233404858","1.3","A+","8","民营企业","山东","信息技术","计算机软件","行业应用软件","145","196","未到转股期","341","503"
"123065.SZ","宝莱转债","2024-05-20","113.81","114.12","113.58","114.1","0.0025481064932781905","0.004401408451888855","宝莱特","7.26","7.15","7.21","0.0027816411682892728","-0.001385041506398288","11146","1270.0081655","0.09553126769857545","0.5056937962829484","0.018431","30.016652789342213","2.801223300970874","2.4594789975168507","0.34174430345402307","109.367852732431","0.04326817386774717","1.1130698278979199","110.48092256032892","0.03171847011105233","394.22233009708737","2.187827","2.496310607","0.050875406367249396","1.5231","","1.7088","15.23443201","19.07586269","0.46183723002647775","0.13086226544860918","1335","2026-09-03","2.293150684931507","0.020108518203528523","1.3","AA-","7-","民营企业","广东","医药生物","医疗器械","医疗器械","8","327","0/15 | 30","335","504"
"113680.SH","丽岛转债","2024-05-20","123.8","124.95","123.45","123.672","0.0024804241038860475","0.044315342017847925","丽岛新材","9.71","9.52","9.68","0.0189473684210526","0.04422869482988223","67474","8380.5072","1.1235402589491155","0.42517067282869236","0.01343","74.4043043812452","0.6621619008264463","0.5205127984868051","0.14164910233964123","83.3916111970369","0.4830268683475727","24.31212072908718","107.70373192612408","0.12911789308716537","189.88819008264463","3","3.71016","0.22587994048774176","1.2536","37.4908","1.5024","20.219584","20.219584","0.3794173982364301","0.1834933893793265","168","2029-11-14","5.493150684931507","-0.004193792019840757","1.3","A+","8","民营企业","江苏","有色金属","基本金属","铝","174","160","未到转股期","334","505"
"123227.SZ","雅创转债","2024-05-20","123.88","124.983","123.001","124.38","0.0030645161290321354","0.06262281100093325","雅创电子","40.67","39.5","40.35","0.0074906367041198685","0.03780864205009471","70387.2","8735.8119103","1.0067099243042008","0.6258837333784947","0.012392","75.64679415073115","0.6442203717472119","0.49837175679552753","0.14584861495168439","84.26634627818954","0.47603409301006994","37.436709681951406","121.70305596014094","0.021522302941462068","188.8020371747212","3.62858","4.513227804","0.19356018108719428","3.1828","46.7349","1.2248","11.7015","32.28","0.5295387896599196","0.139814987732342","193","2029-10-19","5.421917808219178","-0.005474143797694929","1.3","A+","8","民营企业","上海","电子设备","电子元件","电子元件","178","149","0/15 | 30","327","506"
"128122.SZ","兴森转债","2024-05-20","129.6","130.251","128.6","129.5","0.010881613663684897","0.020568996792584615","兴森科技","11.76","11.43","11.57","-0.0017256255392579245","0.026619343426499853","12636.4","1636.9501354000001","0.3031340858209729","0.4969625573459744","0.006914","86.15040953090097","0.5031849611063093","0.34511582005070757","0.15806914105560171","108.657435863722","0.19181903171743087","14.282265223191319","122.93970108691332","0.05065867886553421","179.81849611063092","2.678594","3.46877923","0.04719095759230547","3.7474","85.5403","3.5565","173.59791843000002","195.48631135","0.578989153018395","0.01774435870238236","1373","2025-07-22","1.1753424657534246","-0.12104119173047265","1.3","AA","6","民营企业","广东","电子设备","电子元件","电子元件","236","90","0/20 | 30","326","507"
"113597.SH","佳力转债","2024-05-20","120.116","120.63","120","120.246","0.002492767639040494","0.001090621490012822","佳力图","7","6.85","6.96","0.00723589001447178","0.04504504516837837","3683","443.3854","0.14875544211608896","0.5012455210291337","0.010263","64.50417052826691","0.8641585344827587","0.7359543268478363","0.12820420763492235","112.58149979253847","0.06807957099155204","10.626598412322636","123.2080982048611","-0.024633652719101784","206.66185344827585","2.97961","3.5828618406","0.012375174364126442","2.0408","112.8528","5.907","37.70759443","37.70759443","0.4371372321670174","0.0950169825139917","1369","2026-07-29","2.1945205479452055","0.007940121994296667","1.3","AA-","8+","民营企业","江苏","机械设备","专用设备","其他专用机械","109","207","0/15 | 30","316","508"
"123052.SZ","飞鹿转债","2024-05-20","133.5","134.052","132.474","133.7","0.0022188240232676737","0.018876264106023388","飞鹿股份","6.52","6.35","6.4","-0.004665629860031051","0.0666666668956386","8605","1146.000016","0.23418890130168618","0.47896225377517393","0","90.26798307475319","0.4811453124999996","0.29881595277660467","0.18232935972339492","110.38595070329123","0.21120486029399776","22.232536392629203","132.61848709592044","0.008089101750781924","181.81453124999996","1.501759","2.007851783","0.057075926903714096","2.3851","350.3747","1.5407","9.64183667","12.12789222","0.6907513282156512","0.16555653254312971","1418","2026-06-04","2.043835616438356","-0.035185813863922374","1.3","A+","8-","民营企业","湖南","基础化工","化学制品","涂料涂漆","250","64","0/15 | 30","314","509"
"123104.SZ","卫宁转债","2024-05-20","115.8","116.049","115.247","115.8","-0.0006989929324048294","0.001037344406358276","卫宁健康","6.74","6.56","6.6","0.004566210045662045","0.0045662101413539435","17103.6","1978.7580429000002","0.09266240416872477","0.41779515237939857","0.001497","37.26708074534161","2.1073000000000004","1.908457299126781","0.19884270087321942","115.2387310811072","0.00487048853824823","1.7278622773245702","116.96659335843178","-0.01007420862203623","326.53000000000003","9.699605","11.23214259","0.017616924171365955","2.5181","32.5232","4.4406","122.77024201","142.48892249","0.320481254268275","0.07882818112255907","1147","2027-03-15","2.8219178082191783","0.022834566154588263","1.3","AA","6-","民营企业","上海","信息技术","计算机软件","行业应用软件","19","290","0/15 | 30","309","510"
"113561.SH","正裕转债","2024-05-20","174","187.848","147.23","148.139","-0.13026707450961972","0.021775117553589407","正裕工业","10.1","9.68","10.1","0.0348360655737705","0.05208333363939355","1203066","204171.5567","0.2872239238136273","0.486158053508666","0.009847","102.22672064777328","0.4491220990099012","0.19665571223772635","0.2524663867721748","103.91605486520184","0.4255641266613077","26.991953365625246","130.90800823082708","0.11631637697819563","193.05120990099013","1.37879","2.0425257181","9.996033581889222","1.9453","27.3456","1.2001","22.59546215","22.59546215","0.5301035128125021","0.0903953946390072","1562","2025-12-30","1.6164383561643836","-0.15044529737719042","1.3","A+","8","民营企业","浙江","交运设备","汽车","汽车零部件","271","34","0/15 | 30","305","511"
"123138.SZ","丝路转债","2024-05-20","124.001","124.6","123.404","124.09","0.0011294876966518874","0.003574663616454199","丝路视觉","19.46","18.86","19.13","0","0.05983379530652422","10965","1361.423873","0.32289131517264","0.6605030950499754","0.0026079999999999996","72.02560240963855","0.7228595922634606","0.5656823721355604","0.15717722012790025","95.38692617276925","0.3009120324859027","29.868916749099096","125.25584292186835","-0.009395139994103907","196.37595922634608","2.39521","2.9722160890000002","0.045805009872551025","2.6994","","1.7033","19.66651309","23.23781953","0.5494903967195132","0.12790425905334502","791","2028-03-01","3.786301369863014","-0.007895406242590787","1.3","A+","7-","民营企业","广东","信息技术","计算机软件","其他软件服务","139","153","0/15 | 30","292","512"
"113574.SH","华体转债","2024-05-20","118.307","118.485","117.258","117.615","-0.005723125824231623","0.009258941460638992","华体科技","12.41","11.92","12","-0.022004889975550057","0.06100795792848923","18774","2211.5516","0.4218616948390599","0.6252132449129781","0","39.07521979811136","2.009963875","1.791472574084025","0.21849130091597502","100.42605499224935","0.17116021344338628","3.6867611353601566","104.1128161276095","0.1147998458733196","318.6113875","2.0817831508","2.44848925281342","0.09032310831909232","2.2116","37.4678","3.2802","19.58185392","19.58185392","0.3291818036092634","0.12503868442776228","1485","2026-03-30","1.8630136986301369","-0.025278425511809657","1.3","A+","8-","民营企业","四川","家电","照明设备","照明设备","21","258","0/15 | 30","279","513"
"128138.SZ","侨银转债","2024-05-20","118.562","118.798","118.456","118.797","0.002201862725248027","0.005042258526883225","侨银股份","10.2","10","10.06","-0.00886699507389166","0.019250253413851004","3304.8","392.1202932","0.028453117269793268","0.3735559340938445","0.00994","40.03183446080382","1.9675632306163018","1.7325096739015056","0.23505355671479622","122.26437280103515","-0.028359633486017444","1.1220350404178263","123.38640784145298","-0.03863235470132231","315.5533230616302","4.198741","4.987978345769999","0.007861307047023034","1.8203","13.4011","1.0441","20.563884220000002","41.11169427","0.678160347439193","0.12132748198144254","1244","2026-11-16","2.495890410958904","0.05213467054497855","1.3","AA-","8+","民营企业","广东","公用事业","环保","环保","23","237","0/15 | 30","260","514"
"123080.SZ","海波转债","2024-05-20","130.8","131.474","129.6","130.979","0.0019813341493268855","0.025195679478509536","海波重科","9.5","9","9.11","-0.04105263157894745","0.08323424598067297","32474","4240.141390999999","0.3216512481863532","0.5141849167070089","0.0028539999999999998","79.21739130434781","0.6534121844127336","0.4398482996297424","0.2135638847829912","106.44212081443277","0.23051851088483977","20.46697413366432","126.90909494809709","0.031072958656753524","196.32021844127337","1.48921","1.9505523659000004","0.21738157176024156","1.7407","143.3014","4.201","11.29613262","18.25505437","0.3528604543215202","0.10684998939830603","1246","2026-12-01","2.536986301369863","-0.021765050334740743","1.3","A+","8","民营企业","湖北","建筑","基础建设","路桥建设","175","78","0/15 | 30","253","515"
"123093.SZ","金陵转债","2024-05-20","118","118.325","117.96","118.156","0.003192392596366167","0.0038742565873188806","金陵体育","15.25","14.94","15.04","-0.0033134526176276102","0.04371963928664102","4251","502.381816","0.06421848274557966","0.5218362869499975","0.007979","30.71268123340821","2.8471405053191488","2.4003130478703847","0.44682745744876406","107.8839599643497","0.09521378376400635","1.8815497488116926","109.76550971316139","0.07101196965739032","402.8700505319149","2.498941","2.95264872796","0.017014615089248973","2.4768","28.4892","3.7954","11.428939320000001","19.363839069999997","0.3576447510400243","0.15248261035873192","1188","2027-01-18","2.6684931506849314","0.026705762359082022","1.3","A+","8-","民营企业","江苏","轻工制造","文娱用品","娱乐用品","7","246","0/15 | 30","253","516"
"127081.SZ","中旗转债","2024-05-20","149","149.945","143.435","143.886","-0.03432214765100672","-0.06708680954433288","中旗新材","28.4","27.4","27.71","-0.020155586987270158","0.05561904787776073","213690","31203.845813","0.41352370361876273","0.44829393575798143","0.003609","91.84620483924428","0.5665971201732227","0.2827644353585339","0.2838326848146888","85.72089953302996","0.6785404817708178","34.988585920299066","120.70948545332902","0.16107553581773748","200.54571201732227","5.398407","7.76755189602","0.4017204677961466","2.1834","42.9904","4.7719","15.190266200000002","32.66277207","0.2632007733133401","0.23781055323085443","392","2029-03-02","4.789041095890411","-0.04459881493643742","1.3","A+","8+","民营企业","广东","建材","其他建材","其他建材","208","39","0/15 | 30","247","517"
"113573.SH","纵横转债","2024-05-20","123","124.45","122.81","123.988","0.007189101809054188","0.01129662408594978","纵横通信","12.2","11.87","12.02","-0.017973856209150374","0.06749555992428347","5776","715.7577","0.096094056692353","0.3757802514982942","0.004122","64.48497854077253","0.9227423627287854","0.7364486321187289","0.1862937306100565","107.56088665240341","0.15272385584439152","5.088913375742972","112.64980002814639","0.09144594615489898","216.26223627287854","2.69818","3.3454194183999997","0.021395155897741592","3.4599","61.8701","1.5902","24.72956228","24.72956228","0.5543301521962005","0.13528017117818553","1460","2026-04-16","1.9095890410958904","-0.015014022751651514","1.3","A+","8","民营企业","浙江","信息技术","通信设备","通信配套服务","89","155","0/15 | 30","244","518"
